ID,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,Fence,MiscFeature,MoSold,YrSold,SaleType,SaleCondition,SalePrice
893,RL,70,8414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1059,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1963,RFn,1,264,TA,TA,Y,MnPrv,NA,2,2006,WD,Normal,154500
894,RL,NA,13284,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,TA,TA,PConc,Gd,TA,Mn,1383,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1954,Unf,1,354,TA,TA,Y,GdPrv,NA,6,2008,WD,Normal,165000
895,RL,64,7018,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,NA,NA,NA,0,GasA,TA,Y,SBrkr,2,0,4,2,TA,8,Attchd,1979,Unf,2,400,TA,TA,Y,NA,NA,6,2009,WD,Alloca,118858
896,RL,71,7056,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,780,GasA,TA,Y,SBrkr,1,1,4,1,TA,8,Attchd,1963,RFn,2,483,TA,TA,Y,NA,NA,10,2008,WD,Normal,140000
897,RM,50,8765,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,951,GasA,Ex,N,SBrkr,1,0,2,1,TA,6,Detchd,1936,Unf,1,327,TA,TA,Y,NA,NA,4,2006,WD,Abnorml,106500
898,RL,64,7018,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,1979,1979,Gable,CompShg,Plywood,Plywood,TA,TA,Slab,NA,NA,NA,0,GasA,TA,Y,SBrkr,2,0,6,2,TA,12,Detchd,1979,Unf,2,528,TA,TA,Y,NA,NA,6,2009,WD,Alloca,142953
899,RL,100,12919,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,2330,GasA,Ex,Y,SBrkr,2,1,2,1,Ex,11,Attchd,2009,Fin,3,820,TA,TA,Y,NA,NA,3,2010,New,Partial,611657
900,RL,65,6993,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,7,1961,1994,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,912,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1961,Unf,1,288,TA,TA,Y,NA,NA,6,2006,WD,Normal,135000
901,RL,NA,7340,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,858,GasA,TA,Y,SBrkr,1,0,2,1,TA,4,Detchd,1979,Unf,1,684,TA,TA,Y,NA,NA,6,2007,WD,Normal,110000
902,RL,64,8712,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Mn,992,GasA,TA,Y,SBrkr,1,0,2,1,TA,5,Detchd,1968,Unf,1,756,TA,TA,Y,NA,NA,5,2009,WD,Normal,153000
903,RL,63,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,783,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,2003,Fin,2,393,TA,TA,Y,NA,NA,7,2006,WD,Normal,180000
904,RL,50,14859,Pave,NA,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1670,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,7,Attchd,2006,RFn,3,690,TA,TA,Y,NA,NA,8,2006,New,Partial,240000
905,RL,NA,6173,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,TA,TA,CBlock,TA,TA,No,876,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1967,Unf,1,288,TA,TA,Y,MnPrv,NA,8,2007,WD,Normal,125500
906,RL,80,9920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,1056,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1954,RFn,1,280,TA,TA,Y,MnPrv,NA,2,2010,WD,Normal,128000
907,RL,116,13501,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1623,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,8,Attchd,2006,RFn,3,865,TA,TA,Y,NA,NA,6,2007,WD,Normal,255000
908,RL,86,11500,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,Gd,TA,CBlock,Gd,TA,No,1017,GasA,Gd,Y,SBrkr,1,1,3,1,Gd,6,Attchd,1936,Fin,1,180,Fa,TA,Y,NA,NA,6,2006,WD,Normal,250000
909,RL,NA,8885,Pave,NA,IR1,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,Av,864,GasA,TA,Y,SBrkr,1,0,2,1,TA,5,Attchd,1983,Unf,2,484,TA,TA,Y,MnPrv,NA,6,2006,WD,Normal,131000
910,RL,149,12589,Pave,NA,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,742,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,2005,Fin,2,390,TA,TA,Y,NA,NA,6,2009,WD,Normal,174000
911,RL,80,11600,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1105,GasA,TA,Y,FuseA,2,0,5,2,TA,12,Detchd,1960,Unf,2,480,TA,TA,Y,NA,NA,1,2010,WD,Normal,154300
912,RL,NA,9286,Pave,NA,IR1,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,7,1977,1989,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,Gd,Gd,Av,1268,GasA,TA,Y,SBrkr,1,1,3,1,Gd,5,Detchd,1978,Unf,1,252,TA,TA,Y,NA,NA,10,2009,WD,Normal,143500
913,RM,51,6120,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,No,768,GasA,TA,N,SBrkr,1,0,3,1,TA,6,Detchd,1925,Unf,1,450,TA,TA,Y,MnPrv,Shed,7,2006,WD,Abnorml,88000
914,RH,82,6270,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1001,GasA,TA,N,FuseA,2,0,4,2,TA,8,2Types,1949,Unf,3,871,TA,TA,Y,NA,NA,8,2007,WD,Normal,145000
915,FV,30,3000,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,612,GasA,Ex,Y,SBrkr,2,1,2,1,Gd,4,Detchd,2009,RFn,2,528,TA,TA,Y,NA,NA,6,2009,New,Partial,173733
916,RM,21,2001,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,TA,TA,No,546,GasA,Fa,Y,SBrkr,1,1,3,1,TA,6,Attchd,1970,Unf,1,286,TA,TA,Y,NA,NA,1,2007,WD,Normal,75000
917,C (all),50,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,1949,1950,Gable,CompShg,AsbShng,AsbShng,TA,TA,CBlock,TA,TA,Av,480,GasA,TA,N,FuseA,0,0,1,1,TA,4,Detchd,1958,Unf,1,308,TA,TA,Y,NA,NA,10,2006,WD,Abnorml,35311
918,RL,NA,17140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,1134,GasA,Ex,Y,FuseA,1,0,3,1,TA,6,Attchd,1956,RFn,1,284,TA,TA,Y,NA,NA,4,2009,WD,Normal,135000
919,RL,103,13125,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,Gd,TA,PConc,Ex,TA,Mn,1104,GasA,Ex,Y,SBrkr,2,1,4,1,Gd,8,Attchd,1991,RFn,3,833,TA,TA,Y,GdPrv,NA,11,2007,WD,Normal,238000
920,RL,87,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,1958,2002,Hip,CompShg,MetalSd,MetalSd,Ex,TA,CBlock,Gd,TA,No,1184,GasA,Ex,Y,SBrkr,1,0,3,1,TA,6,Attchd,1990,Unf,2,601,TA,TA,Y,NA,NA,5,2008,WD,Normal,176500
921,RL,70,8462,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,Gd,Gd,PConc,Gd,Gd,No,928,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,7,Attchd,1994,RFn,2,471,TA,TA,Y,NA,NA,7,2007,WD,Normal,201000
922,RL,67,8777,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,Duplex,1.5Fin,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1272,GasA,Gd,Y,SBrkr,2,2,4,2,TA,9,NA,NA,NA,0,0,NA,NA,N,GdPrv,NA,9,2008,WD,Normal,145900
923,RL,65,10237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,1Story,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1316,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2005,Fin,2,397,TA,TA,Y,NA,NA,10,2006,New,Partial,169990
924,RL,50,8012,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,5,1993,1994,Gable,CompShg,Plywood,Plywood,Gd,TA,PConc,Gd,TA,No,1604,GasA,Ex,Y,SBrkr,2,0,2,1,Gd,5,Attchd,1993,RFn,2,533,TA,TA,Y,NA,NA,7,2008,WD,Normal,193000
925,RL,79,10240,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1980,1980,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,No,1686,GasA,TA,Y,SBrkr,2,0,3,1,TA,7,Attchd,1980,Unf,2,612,TA,TA,Y,NA,NA,5,2006,WD,Normal,207500
926,RL,NA,15611,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,1126,GasA,TA,Y,SBrkr,2,0,3,1,Ex,6,Attchd,1977,RFn,2,540,TA,TA,Y,NA,NA,3,2008,WD,Abnorml,175000
927,RL,93,11999,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1181,GasA,Ex,Y,SBrkr,2,1,4,1,Ex,10,BuiltIn,2003,Fin,3,656,TA,TA,Y,NA,NA,5,2007,WD,Normal,285000
928,RL,NA,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,2Story,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,832,GasA,Gd,Y,SBrkr,2,1,4,1,TA,9,Attchd,1968,RFn,2,486,TA,TA,Y,GdPrv,NA,4,2008,WD,Normal,176000
929,RL,NA,11838,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1753,GasA,Ex,Y,SBrkr,2,0,3,1,Ex,7,Attchd,2001,RFn,2,522,TA,TA,Y,NA,NA,6,2009,WD,Normal,236500
930,RL,NA,13006,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,1997,1997,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,964,GasA,Gd,Y,SBrkr,2,1,4,1,Gd,8,BuiltIn,1997,Fin,2,642,TA,TA,Y,NA,NA,11,2006,WD,Normal,222000
931,RL,73,8925,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1466,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,7,Attchd,2007,Fin,3,610,TA,TA,Y,NA,NA,7,2009,WD,Normal,201000
932,RL,70,9100,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,925,GasA,Ex,Y,SBrkr,1,0,2,1,TA,5,Detchd,1965,Unf,1,429,TA,TA,Y,GdWo,NA,7,2009,WD,Normal,117500
933,RL,84,11670,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Somerst,RRNn,Norm,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,ImStucc,Ex,TA,PConc,Ex,Gd,No,1905,GasA,Ex,Y,SBrkr,2,0,3,1,Ex,8,Attchd,2006,Fin,3,788,TA,TA,Y,NA,NA,3,2007,WD,Normal,320000
934,RL,63,8487,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1500,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2004,RFn,2,570,TA,TA,Y,NA,NA,8,2009,WD,Normal,190000
935,RL,313,27650,Pave,NA,IR2,HLS,AllPub,Inside,Mod,NAmes,PosA,Norm,1Fam,1Story,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,Gd,585,GasA,Ex,Y,SBrkr,2,0,4,1,Gd,9,Attchd,1960,RFn,2,505,TA,TA,Y,NA,NA,11,2008,WD,Normal,242000
936,RL,52,5825,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,TA,Gd,PConc,Fa,TA,Mn,600,GasA,Gd,Y,SBrkr,1,0,1,1,TA,5,Detchd,1953,Unf,2,528,TA,TA,Y,NA,NA,6,2006,WD,Normal,79900
937,RL,67,10083,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,1176,GasA,Ex,Y,SBrkr,2,0,2,1,Gd,5,Attchd,2003,RFn,2,555,TA,TA,Y,NA,NA,8,2009,WD,Normal,184900
938,RL,75,9675,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,1113,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,Attchd,2005,RFn,2,689,TA,TA,Y,NA,NA,2,2009,WD,Normal,253000
939,RL,73,8760,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Mn,1391,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,7,Attchd,2006,RFn,3,868,TA,TA,Y,NA,NA,8,2006,New,Partial,239799
940,RL,NA,24090,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Mn,1032,GasA,Ex,Y,SBrkr,2,0,4,1,TA,10,Attchd,1940,Unf,1,349,TA,TA,Y,NA,NA,6,2010,COD,Normal,244400
941,RL,55,12640,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,5,1976,1976,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,Gd,1728,GasA,TA,Y,SBrkr,2,0,4,2,TA,8,Attchd,1976,Unf,2,574,TA,TA,Y,NA,NA,7,2006,WD,Normal,150900
942,RL,NA,8755,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Gilbert,RRNn,Norm,1Fam,2Story,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,992,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,8,BuiltIn,1999,RFn,2,390,TA,TA,Y,GdPrv,NA,6,2009,WD,Normal,214000
943,RL,42,7711,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,3,1977,1977,Gable,CompShg,MetalSd,MetalSd,TA,TA,PConc,Gd,TA,Gd,1440,GasA,TA,Y,SBrkr,2,0,4,2,TA,8,NA,NA,NA,0,0,NA,NA,N,NA,NA,8,2007,Oth,Abnorml,150000
944,RL,100,25000,Pave,NA,Reg,Low,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,4,1967,1967,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,Av,1632,GasA,TA,Y,SBrkr,2,0,4,2,TA,8,Attchd,1967,Unf,2,576,TA,TA,P,NA,NA,6,2007,WD,Normal,143000
945,RL,NA,14375,Pave,NA,IR1,Lvl,NoSeWa,CulDSac,Gtl,Timber,Norm,Norm,1Fam,SLvl,6,1958,1958,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,819,GasA,Gd,Y,FuseA,1,0,3,1,Gd,7,Basment,1958,RFn,2,525,TA,TA,Y,NA,NA,1,2009,COD,Abnorml,137500
946,RM,98,8820,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,No,1088,GasA,TA,Y,SBrkr,1,0,2,1,TA,7,Detchd,1963,Unf,2,456,TA,TA,Y,MnWw,NA,9,2009,WD,Normal,124900
947,RL,70,8163,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,1959,1959,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,Av,1144,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Attchd,1959,RFn,1,796,TA,TA,Y,NA,NA,3,2006,WD,Normal,143000
948,RL,85,14536,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,2002,2003,Hip,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,1616,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,9,Attchd,2002,Fin,3,808,TA,TA,Y,NA,NA,11,2007,WD,Normal,270000
949,RL,65,14006,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,NA,936,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,7,Attchd,2002,RFn,2,474,TA,TA,Y,NA,NA,2,2006,WD,Normal,192500
950,RL,78,9360,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,1972,2006,Hip,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,1161,GasA,TA,Y,SBrkr,1,1,3,1,Gd,5,Attchd,1972,RFn,2,676,TA,TA,Y,NA,NA,3,2010,WD,Normal,197500
951,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,1950,2002,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,864,GasA,Gd,Y,SBrkr,1,0,3,1,Gd,5,Detchd,1980,RFn,2,720,TA,TA,Y,NA,NA,7,2007,WD,Normal,129000
952,RH,60,7800,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,1965,1965,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,828,GasA,Gd,Y,SBrkr,1,0,3,1,TA,6,Detchd,1979,Unf,1,300,TA,TA,Y,MnPrv,NA,7,2006,WD,Abnorml,119900
953,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SFoyer,8,1972,2003,Gable,CompShg,WdShing,HdBoard,TA,Gd,CBlock,Gd,TA,Av,768,GasA,Gd,Y,SBrkr,1,0,2,1,TA,5,Detchd,1974,Fin,1,396,TA,TA,Y,MnPrv,NA,4,2009,WD,Normal,133900
954,RL,NA,11075,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,2Story,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,784,GasA,Ex,Y,SBrkr,2,1,4,1,TA,7,Attchd,1969,RFn,2,530,TA,TA,Y,MnPrv,Shed,9,2008,WD,Normal,172000
955,RL,35,9400,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,1975,1975,Flat,Tar&Grv,WdShing,Plywood,TA,TA,CBlock,Gd,Gd,Gd,945,GasA,TA,Y,SBrkr,2,0,4,0,TA,4,NA,NA,NA,0,0,NA,NA,Y,NA,NA,10,2006,WD,AdjLand,127500
956,RH,82,7136,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,6,1946,1950,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,No,979,GasA,TA,N,FuseF,2,0,4,2,TA,8,Attchd,1946,Unf,2,492,TA,TA,Y,NA,NA,8,2007,WD,Normal,145000
957,RM,24,1300,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,TwnhsE,2Story,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,Gd,TA,No,561,GasA,TA,Y,SBrkr,1,1,2,1,TA,5,Attchd,1980,Fin,2,462,TA,TA,Y,GdPrv,NA,5,2009,WD,Normal,124000
958,RL,70,7420,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,1057,GasA,TA,Y,SBrkr,1,0,3,1,TA,6,Detchd,1977,Fin,2,576,TA,TA,Y,NA,NA,4,2007,WD,Normal,132000
959,RL,65,8450,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Mn,1337,GasA,Ex,Y,SBrkr,2,0,3,1,Gd,6,Attchd,2003,RFn,2,531,TA,TA,Y,NA,NA,10,2007,WD,Normal,185000
960,FV,24,2572,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,696,GasA,Ex,Y,SBrkr,2,1,3,1,Gd,6,Detchd,1999,Unf,2,484,TA,TA,Y,NA,NA,5,2010,WD,Normal,155000
961,RL,50,7207,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,7,1958,2008,Gable,CompShg,Wd Sdng,Plywood,TA,Gd,CBlock,TA,TA,Gd,858,GasA,Gd,Y,SBrkr,1,0,2,1,TA,4,NA,NA,NA,0,0,NA,NA,Y,NA,NA,2,2010,WD,Normal,116500
962,RL,NA,12227,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,1977,1995,Gable,CompShg,HdBoard,HdBoard,TA,Gd,CBlock,Gd,Gd,No,1330,GasA,TA,Y,SBrkr,2,1,4,1,TA,11,Attchd,1977,Fin,2,619,TA,TA,Y,NA,NA,7,2008,WD,Normal,272000
963,RL,24,2308,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,TA,TA,CBlock,Gd,TA,No,804,GasA,TA,Y,SBrkr,2,1,3,1,Gd,7,Detchd,1976,Unf,2,440,TA,TA,Y,NA,NA,7,2007,WD,Normal,155000
